,title,number_of_pages,number_of_downloads,book_url
1213,Building a DevOps Culture - O'Reilly Media,27,11,https://www.pdfdrive.com/building-a-devops-culture-oreilly-media-e14280138.html
1214,High Performance JavaScript,232,43,https://www.pdfdrive.com/high-performance-javascript-e49715714.html
1215,HTML5 Pocket Reference,184,31,https://www.pdfdrive.com/html5-pocket-reference-e76451782.html
1216,MongoDB and Python,66,200,https://www.pdfdrive.com/mongodb-and-python-e58267461.html
1217,Genetic Programming Theory and Practice VII,242,177,https://www.pdfdrive.com/genetic-programming-theory-and-practice-vii-e164834559.html
1218,UNIX and Linux System Administration Handbook,"1,210",177,https://www.pdfdrive.com/unix-and-linux-system-administration-handbook-e158389001.html
1219,"VILLAINS, VICTIMS AND THE VIRTUOUS IN BILL O'REILLY'S ''NO",27,3,https://www.pdfdrive.com/villains-victims-and-the-virtuous-in-bill-oreillys-no-e8357462.html
1220,R Graphics Cookbook,413,32,https://www.pdfdrive.com/r-graphics-cookbook-e58018829.html
1221,Learning Java,565,29,https://www.pdfdrive.com/learning-java-e158394314.html
1222,Node.js in Production - O'Reilly Media,27,5,https://www.pdfdrive.com/nodejs-in-production-oreilly-media-e17430515.html
1223,YUI 3 Cookbook - cdn.oreilly.com - O'Reilly Media,27,1,https://www.pdfdrive.com/yui-3-cookbook-cdnoreillycom-oreilly-media-e15305621.html
1224,BSD Success Stories - O'Reilly Media,27,0,https://www.pdfdrive.com/bsd-success-stories-oreilly-media-e16645011.html
1225,BSD Success Stories - O'Reilly Media,27,2,https://www.pdfdrive.com/bsd-success-stories-oreilly-media-e5780148.html
1226,Getting Started - O'Reilly Media,27,1,https://www.pdfdrive.com/getting-started-oreilly-media-e10292938.html
1227,Chapter 11: The Empires Strike Back - O'Reilly Media,27,1,https://www.pdfdrive.com/chapter-11-the-empires-strike-back-oreilly-media-e12842283.html
1228,Chapter 4: Functions - O'Reilly Media,27,1,https://www.pdfdrive.com/chapter-4-functions-oreilly-media-e13984928.html
1229,Building and Running Modules - O'Reilly Media,27,0,https://www.pdfdrive.com/building-and-running-modules-oreilly-media-e13830301.html
1230,ORACLE - O'Reilly Media,27,0,https://www.pdfdrive.com/oracle-oreilly-media-e1741592.html
1231,The Unix Crash Course - O'Reilly Media,27,1,https://www.pdfdrive.com/the-unix-crash-course-oreilly-media-e3616783.html
1232,"Songbird - O'Reilly Media - Technology Books, Tech",27,1,https://www.pdfdrive.com/songbird-oreilly-media-technology-books-tech-e6722415.html
1233,Download - O'Reilly Media,27,0,https://www.pdfdrive.com/download-oreilly-media-e7724009.html
1234,Crossplatform Compatibility and Platform Specific - O'Reilly Media,27,1,https://www.pdfdrive.com/crossplatform-compatibility-and-platform-specific-oreilly-media-e8402997.html
1235,"Java in Web 2 - O'Reilly Media - Technology Books, Tech",27,0,https://www.pdfdrive.com/java-in-web-2-oreilly-media-technology-books-tech-e2602329.html
1236,Chapter 4: Functions - O'Reilly Media,27,0,https://www.pdfdrive.com/chapter-4-functions-oreilly-media-e36588383.html
1237,"Brown v. O'Reilly Automotive Stores, Inc.",27,1,https://www.pdfdrive.com/brown-v-oreilly-automotive-stores-inc-e20818465.html
1238,"Brown v. O'Reilly Automotive Stores, Inc.",27,1,https://www.pdfdrive.com/brown-v-oreilly-automotive-stores-inc-e59440174.html
1239,A Beginner’s Guide to MariaDB - O'Reilly Media,26,9,https://www.pdfdrive.com/a-beginners-guide-to-mariadb-oreilly-media-e17422315.html
1240,Practical Machine Learning with H2O,300,26,https://www.pdfdrive.com/practical-machine-learning-with-h2o-e52457773.html
1241,[O`Reilly] - Android Cookbook (2012) - [Darwin].pdf,686,658,https://www.pdfdrive.com/oreilly-android-cookbook-2012-darwinpdf-e39894545.html
1242,vi and Vim Editors Pocket Reference,94,666,https://www.pdfdrive.com/vi-and-vim-editors-pocket-reference-e19375314.html
1243,Developing Java Beans,231,24,https://www.pdfdrive.com/developing-java-beans-e166438007.html
1244,Mastering Algorithms with C,562,645,https://www.pdfdrive.com/mastering-algorithms-with-c-e55855135.html
1245,Graph Databases,238,172,https://www.pdfdrive.com/graph-databases-e60237962.html
1246,Mathematica Cookbook,827,"1,894",https://www.pdfdrive.com/mathematica-cookbook-e18824116.html
1247,97 Things Every Programmer Should Know,257,20,https://www.pdfdrive.com/97-things-every-programmer-should-know-e51146872.html
1248,The Geek Atlas.pdf,544,22,https://www.pdfdrive.com/the-geek-atlaspdf-e57779036.html
1249,Learning MySQL,622,19,https://www.pdfdrive.com/learning-mysql-e52467816.html
1250,The Perl CD bookshelf,"2,112",19,https://www.pdfdrive.com/the-perl-cd-bookshelf-e185922605.html
1251,Professional Journalists Join the Conversation - O'Reilly Media,26,0,https://www.pdfdrive.com/professional-journalists-join-the-conversation-oreilly-media-e16825695.html
1252,"Running Lean, Second Edition - Cdn.oreilly.com - O'Reilly Media",26,5,https://www.pdfdrive.com/running-lean-second-edition-cdnoreillycom-oreilly-media-e9450537.html
1253,XAML Developer Reference - Cdn.oreilly.com - O'Reilly Media,26,2,https://www.pdfdrive.com/xaml-developer-reference-cdnoreillycom-oreilly-media-e8900065.html
1254,KAPITEL 2 Windows Reverse Engineering - beim O'Reilly Verlag,26,0,https://www.pdfdrive.com/kapitel-2-windows-reverse-engineering-beim-oreilly-verlag-e7427356.html
1255,Illustrated Guide to - O'Reilly Verlag,26,1,https://www.pdfdrive.com/illustrated-guide-to-oreilly-verlag-e3138072.html
1256,Scale-Out MySQL Enterprise Monitor - O'Reilly Media - Technology,26,0,https://www.pdfdrive.com/scale-out-mysql-enterprise-monitor-oreilly-media-technology-e3983199.html
1257,Professional Journalists Join the Conversation - O'Reilly Media,26,0,https://www.pdfdrive.com/professional-journalists-join-the-conversation-oreilly-media-e25433169.html
1258,"Wayland's MATH Intervention, Tricial O'Reilly",26,0,https://www.pdfdrive.com/waylands-math-intervention-tricial-oreilly-e22495524.html
1259,Chapter 8: Input Fields - O'Reilly Media,26,0,https://www.pdfdrive.com/chapter-8-input-fields-oreilly-media-e17303058.html
1260,"Treatment - O'Reilly - Patient Support, Resources",26,0,https://www.pdfdrive.com/treatment-oreilly-patient-support-resources-e18657965.html
1261,o'reilly auto parts,26,0,https://www.pdfdrive.com/oreilly-auto-parts-e54518745.html
1262,"Accident Prevention Manual: Administration & Programs 12th Edition (Occupational Safety and Health Series (Chicago, Ill.).)",847,600,https://www.pdfdrive.com/accident-prevention-manual-administration-programs-12th-edition-occupational-safety-and-health-series-chicago-ill-e156996687.html
1263,Windows Server 2012,258,22,https://www.pdfdrive.com/windows-server-2012-e49998060.html
1264,Linux System Programming,456,20,https://www.pdfdrive.com/linux-system-programming-e52336773.html
1265,$%3+4/0 - O'Reilly Media,25,5,https://www.pdfdrive.com/340-oreilly-media-e6321725.html
1266,SpamAssassin - O'Reilly Media,25,6,https://www.pdfdrive.com/spamassassin-oreilly-media-e3955058.html
1267,Writing GNU Emacs Extensions.PDF,219,731,https://www.pdfdrive.com/writing-gnu-emacs-extensionspdf-e6646296.html
1268,Big Data Now,131,16,https://www.pdfdrive.com/big-data-now-e123090766.html
1269,MCITP Self-Paced Training Kit (Exam 70-442): Designing and Optimizing Data Access by Using Microsoft SQL Server(TM) 2005 (Self-Paced Training Kits),525,161,https://www.pdfdrive.com/mcitp-self-paced-training-kit-exam-70-442-designing-and-optimizing-data-access-by-using-microsoft-sql-servertm-2005-self-paced-training-kits-e157019661.html
1270,"Programming Microsoft Windows CE .NET, 3rd Edition","1,182",161,https://www.pdfdrive.com/programming-microsoft-windows-ce-net-3rd-edition-e156925749.html
1271,Designing Interfaces,813,596,https://www.pdfdrive.com/designing-interfaces-e174377295.html
1272,REST: Representational State Transfer - O'Reilly Media,25,4,https://www.pdfdrive.com/rest-representational-state-transfer-oreilly-media-e1299430.html
1273,Programming in Python 3: A Complete Introduction to the Python Language,644,159,https://www.pdfdrive.com/programming-in-python-3-a-complete-introduction-to-the-python-language-e184150954.html
1274,Principles of Data Wrangling,94,45,https://www.pdfdrive.com/principles-of-data-wrangling-e58094982.html
1275,Security Warrior - O'Reilly Media,25,5,https://www.pdfdrive.com/security-warrior-oreilly-media-e2278164.html
1276,Building Data Science Teams - O'Reilly Media - Technology Books,25,3,https://www.pdfdrive.com/building-data-science-teams-oreilly-media-technology-books-e863796.html
1277,Big Data Now.pdf,137,14,https://www.pdfdrive.com/big-data-nowpdf-e51006447.html
1278,HTML5 Pocket Reference,184,13,https://www.pdfdrive.com/html5-pocket-reference-e51043102.html
1279,OReilly Designing for Behavior Change,393,170,https://www.pdfdrive.com/oreilly-designing-for-behavior-change-e52756287.html
1280,"Open Government: Collaboration, Transparency, and Participation in Practice",587,156,https://www.pdfdrive.com/open-government-collaboration-transparency-and-participation-in-practice-e157485483.html
1281,View Animation,"1,081",13,https://www.pdfdrive.com/view-animation-e54050251.html
1282,The SQL Mindset,297,11,https://www.pdfdrive.com/the-sql-mindset-e50503687.html
1283,DNS Resolution in nginx Upstream Directive,109,156,https://www.pdfdrive.com/dns-resolution-in-nginx-upstream-directive-e45873686.html
1284,Microsoft VBScript: Step by Step,695,155,https://www.pdfdrive.com/microsoft-vbscript-step-by-step-e185699536.html
1285,The First Day at Chancellorsville by Frank O'Reilly - Civil War Trust,25,1,https://www.pdfdrive.com/the-first-day-at-chancellorsville-by-frank-oreilly-civil-war-trust-e16401727.html
1286,")kiit b, Jerry Peek, Tim O'Reilly, and Mike Loukides - CERN",25,0,https://www.pdfdrive.com/kiit-b-jerry-peek-tim-oreilly-and-mike-loukides-cern-e14101215.html
1287,"Virtualization - O'Reilly Media - Technology Books, Tech",25,1,https://www.pdfdrive.com/virtualization-oreilly-media-technology-books-tech-e55827.html
1288,COCOA - O'Reilly Media,25,1,https://www.pdfdrive.com/cocoa-oreilly-media-e3037719.html
1289,"Coverage Eclipse - O'Reilly Media - Technology Books, Tech",25,1,https://www.pdfdrive.com/coverage-eclipse-oreilly-media-technology-books-tech-e819439.html
1290,MacOSXfor Unix Geeks - O'Reilly Media,25,0,https://www.pdfdrive.com/macosxfor-unix-geeks-oreilly-media-e4323295.html
1291,Interviews with Nash Candelaria and Andrea O'Reilly Herrera,25,0,https://www.pdfdrive.com/interviews-with-nash-candelaria-and-andrea-oreilly-herrera-e20376860.html
1292,O’Reilly Auto Parts Center - Matthews,25,3,https://www.pdfdrive.com/oreilly-auto-parts-center-matthews-e18652701.html
1293,James D. O'Reilly Chief Facilities Executive Los Angeles Community College District,25,0,https://www.pdfdrive.com/james-d-oreilly-chief-facilities-executive-los-angeles-community-college-district-e57366061.html
1294,Practical C++ Programming Copyright 2003 O'Reilly and Associates Page1,25,1,https://www.pdfdrive.com/practical-c-programming-copyright-2003-oreilly-and-associates-page1-e40333170.html
1295,"kiit b, Jerry Peek, Tim O'Reilly, and Mike Loukides",25,0,https://www.pdfdrive.com/kiit-b-jerry-peek-tim-oreilly-and-mike-loukides-e44486430.html
1296,exposición de viola araujo o'reilly,25,0,https://www.pdfdrive.com/exposición-de-viola-araujo-oreilly-e192631405.html
1297,"Open Government: Collaboration, Transparency, and Participation in Practice",432,10,https://www.pdfdrive.com/open-government-collaboration-transparency-and-participation-in-practice-e158790248.html
1298,"Troubleshooting Windows 7 Inside Out: The ultimate, in-depth troubleshooting reference",528,587,https://www.pdfdrive.com/troubleshooting-windows-7-inside-out-the-ultimate-in-depth-troubleshooting-reference-e160987814.html
1299,Advanced wxPython Nuts and Bolts,122,253,https://www.pdfdrive.com/advanced-wxpython-nuts-and-bolts-e2547711.html
1300,Microsoft Windows Registry Guide,577,154,https://www.pdfdrive.com/microsoft-windows-registry-guide-e158784977.html
1301,Mastering Algorithms with Perl,739,9,https://www.pdfdrive.com/mastering-algorithms-with-perl-e51005269.html
1302,Raspberry Pi Cookbook,410,9,https://www.pdfdrive.com/raspberry-pi-cookbook-e163215032.html
1303,PostgreSQL,164,8,https://www.pdfdrive.com/postgresql-e49996278.html
1304,OReilly.Vb.& Vba Nutshell.pdf,650,9,https://www.pdfdrive.com/oreillyvb-vba-nutshellpdf-e52455811.html
1305,"PHP Pocket Reference, 2nd Edition",144,151,https://www.pdfdrive.com/php-pocket-reference-2nd-edition-e158563742.html
1306,Hacking and Securing iOS Applications,356,13,https://www.pdfdrive.com/hacking-and-securing-ios-applications-e51105757.html
1307,Assessing Network Security,562,150,https://www.pdfdrive.com/assessing-network-security-e156682814.html
1308,C# 4.0 Pocket Reference,218,5,https://www.pdfdrive.com/c-40-pocket-reference-e50610879.html
1309,The Unofficial Guide to Lego Mindstorms Robots,226,5,https://www.pdfdrive.com/the-unofficial-guide-to-lego-mindstorms-robots-e52834319.html
1310,R Graphics Cookbook,413,5,https://www.pdfdrive.com/r-graphics-cookbook-e75624053.html
1311,Arduino Cookbook.pdf,658,678,https://www.pdfdrive.com/arduino-cookbookpdf-e26016586.html
1312,Real-time Streaming Analysis - O'Reilly Media - Technology Books,24,2,https://www.pdfdrive.com/real-time-streaming-analysis-oreilly-media-technology-books-e1899136.html
1313,Improving Netflix Performance - O'Reilly Media - Technology Books,24,2,https://www.pdfdrive.com/improving-netflix-performance-oreilly-media-technology-books-e865856.html
1314,Conventions Used in This Book,419,8,https://www.pdfdrive.com/conventions-used-in-this-book-e51034848.html
1315,Health Care Practitioners: An Ontario Case Study in Policy Making,432,3,https://www.pdfdrive.com/health-care-practitioners-an-ontario-case-study-in-policy-making-e177560972.html
1316,Python for Unix and Linux System Administration (2008).pdf - FTP ITB!,458,239,https://www.pdfdrive.com/python-for-unix-and-linux-system-administration-2008pdf-ftp-itb-e728925.html
1317,Microsoft PowerPivot for Excel 2010: Give Your Data Meaning,416,146,https://www.pdfdrive.com/microsoft-powerpivot-for-excel-2010-give-your-data-meaning-e185507855.html
1318,MCAD MCSD Self-Paced Training Kit: Developing XML Web Services and Server Components with Microsoft Visual Basic .NET and Microsoft Visual C# .NET,"1,033",146,https://www.pdfdrive.com/mcad-mcsd-self-paced-training-kit-developing-xml-web-services-and-server-components-with-microsoft-visual-basic-net-and-microsoft-visual-c-net-e189784498.html
1319,Genetic Programming Instructor: Una-May O'Reilly Tutorial Goals,24,0,https://www.pdfdrive.com/genetic-programming-instructor-una-may-oreilly-tutorial-goals-e14668151.html
1320,Henry O'Reilly - Monroe County Library System,24,0,https://www.pdfdrive.com/henry-oreilly-monroe-county-library-system-e6011336.html
1321,Linux - O'Reilly,24,0,https://www.pdfdrive.com/linux-oreilly-e3638155.html
1322,Data Computing Appliance - O'Reilly Media - Technology Books,24,0,https://www.pdfdrive.com/data-computing-appliance-oreilly-media-technology-books-e4980027.html
1323,Googling Further - O'Reilly Media,24,0,https://www.pdfdrive.com/googling-further-oreilly-media-e6730281.html
1324,O'Reilly Media -- Template for Microsoft Word - That Indigo Girl,24,0,https://www.pdfdrive.com/oreilly-media-template-for-microsoft-word-that-indigo-girl-e9020358.html
1325,CVS Quickstart Guide - O'Reilly Media,24,1,https://www.pdfdrive.com/cvs-quickstart-guide-oreilly-media-e9387900.html
1326,Kathleen O'Reilly Women Fieldworkers and the Politics of,24,0,https://www.pdfdrive.com/kathleen-oreilly-women-fieldworkers-and-the-politics-of-e7953135.html
1327,Libraries and Templates - O'Reilly Media,24,0,https://www.pdfdrive.com/libraries-and-templates-oreilly-media-e4081343.html
1328,"VITA CHARLES A. O'REILLY, III - gsb.stanford.edu",24,1,https://www.pdfdrive.com/vita-charles-a-oreilly-iii-gsbstanfordedu-e37894105.html
1329,O'Reilly Auto NPS,24,0,https://www.pdfdrive.com/oreilly-auto-nps-e41640739.html
1330,"1 VITA CHARLES A. O'REILLY, III Address",24,0,https://www.pdfdrive.com/1-vita-charles-a-oreilly-iii-address-e34556715.html
1331,Henry O'Reilly - rochester.lib.ny.us,24,0,https://www.pdfdrive.com/henry-oreilly-rochesterlibnyus-e18551796.html
1332,Henry O'Reilly,24,0,https://www.pdfdrive.com/henry-oreilly-e59444107.html
1333,"1 VITA CHARLES A. O'REILLY, III Address: Graduate School of Business 401 Marlowe St 357 ...",24,0,https://www.pdfdrive.com/1-vita-charles-a-oreilly-iii-address-graduate-school-of-business-401-marlowe-st-357-e50604298.html
1334,Python and AWS,95,600,https://www.pdfdrive.com/python-and-aws-e156670704.html
1335,διδακτορικη διατριβη,108,2,https://www.pdfdrive.com/διδακτορικη-διατριβη-e54172944.html
1336,cover next page > cover next page,617,2,https://www.pdfdrive.com/cover-next-page-cover-next-page-e50862196.html
1337,Ruby Best Practices,328,6,https://www.pdfdrive.com/ruby-best-practices-e43123570.html
1338,Apache Cookbook,310,3,https://www.pdfdrive.com/apache-cookbook-e49252748.html
1339,Een Introductie tot het Zetsysteem LaTeX,178,0,https://www.pdfdrive.com/een-introductie-tot-het-zetsysteem-latex-e51433349.html
1340,Version Control with Git,319,1,https://www.pdfdrive.com/version-control-with-git-e52125802.html
1341,Python Data for Developers (free ebook),389,"1,263",https://www.pdfdrive.com/python-data-for-developers-free-ebook-e19967673.html
1342,Embedding Perl in HTML with Mason - O'Reilly Media,23,5,https://www.pdfdrive.com/embedding-perl-in-html-with-mason-oreilly-media-e8137125.html
1343,"Writing Excel Macros - O'Reilly Media - Technology Books, Tech",21,29,https://www.pdfdrive.com/writing-excel-macros-oreilly-media-technology-books-tech-e948855.html
1344,All New! Programming VisualBasic - O'Reilly Media,23,5,https://www.pdfdrive.com/all-new-programming-visualbasic-oreilly-media-e3075940.html
1345,Java NIO,254,155,https://www.pdfdrive.com/java-nio-e55058463.html
1346,Covers PHP5 - O'Reilly Media,23,3,https://www.pdfdrive.com/covers-php5-oreilly-media-e1602111.html
1347,Microsoft® Windows® Scripting with WMI: Self-Paced Learning Guide,400,140,https://www.pdfdrive.com/microsoft-windows-scripting-with-wmi-self-paced-learning-guide-e168290746.html
1348,Essential System Administration,"1,178",709,https://www.pdfdrive.com/essential-system-administration-e23278618.html
1349,Open Sources: Voices from the Open Source Revolution,366,139,https://www.pdfdrive.com/open-sources-voices-from-the-open-source-revolution-e185533097.html
1350,"Practical Perforce, Chapter 7 - O'Reilly Media",23,2,https://www.pdfdrive.com/practical-perforce-chapter-7-oreilly-media-e9789716.html
1351,Flocking Boids - O'Reilly Media,23,3,https://www.pdfdrive.com/flocking-boids-oreilly-media-e9983513.html
1352,Working with AdSense - O'Reilly Media,23,4,https://www.pdfdrive.com/working-with-adsense-oreilly-media-e6638487.html
1353,C# 3.0 Design Patterns,314,437,https://www.pdfdrive.com/c-30-design-patterns-e22347810.html
1354,Chapter 11: Scrolling - O'Reilly Media,23,0,https://www.pdfdrive.com/chapter-11-scrolling-oreilly-media-e14780362.html
1355,2013 Data Science Salary Survey - O'Reilly Media,23,1,https://www.pdfdrive.com/2013-data-science-salary-survey-oreilly-media-e15390071.html
1356,Facebook - cdn.oreilly.com - O'Reilly Media,23,0,https://www.pdfdrive.com/facebook-cdnoreillycom-oreilly-media-e15522720.html
1357,BeOS API Overview - O'Reilly Media,23,0,https://www.pdfdrive.com/beos-api-overview-oreilly-media-e9670378.html
1358,Program Design - O'Reilly Media,23,0,https://www.pdfdrive.com/program-design-oreilly-media-e11706000.html
1359,"Fragments for All - O'Reilly Media - Technology Books, Tech",23,0,https://www.pdfdrive.com/fragments-for-all-oreilly-media-technology-books-tech-e11015197.html
1360,Book Sampler - Cdn.oreilly.com - O'Reilly Media,23,1,https://www.pdfdrive.com/book-sampler-cdnoreillycom-oreilly-media-e6294639.html
1361,Debugger - O'Reilly Media,23,10,https://www.pdfdrive.com/debugger-oreilly-media-e7312102.html
1362,Chapter 11: Scrolling - O'Reilly Media,23,1,https://www.pdfdrive.com/chapter-11-scrolling-oreilly-media-e9370602.html
1363,nd Edition - O'Reilly Media,23,0,https://www.pdfdrive.com/nd-edition-oreilly-media-e8250174.html
1364,"Economic Value of Google - O'Reilly Media - Technology Books, Tech",23,0,https://www.pdfdrive.com/economic-value-of-google-oreilly-media-technology-books-tech-e3012022.html
1365,XML - O'Reilly Media,23,3,https://www.pdfdrive.com/xml-oreilly-media-e2865665.html
1366,Dialplan Basics - O'Reilly Media,23,1,https://www.pdfdrive.com/dialplan-basics-oreilly-media-e10776492.html
1367,O'Reilly Auto Retail Strip - Vitorino Group,23,0,https://www.pdfdrive.com/oreilly-auto-retail-strip-vitorino-group-e5439048.html
1368,Mathematica Cookbook by Sal Mangano published by O'Reilly,23,0,https://www.pdfdrive.com/mathematica-cookbook-by-sal-mangano-published-by-oreilly-e39566199.html
1369,nathanael o'reilly,23,1,https://www.pdfdrive.com/nathanael-oreilly-e51230817.html
1370,Prof. Daria O'Reilly,23,1,https://www.pdfdrive.com/prof-daria-oreilly-e103271547.html
1371,Mastering Cloudforms Automation,433,175,https://www.pdfdrive.com/mastering-cloudforms-automation-e33408467.html
1372,Application Interoperability: Microsoft .NET and J2EE: Microsoft(r) .Net and J2ee (Patterns & Practices),376,134,https://www.pdfdrive.com/application-interoperability-microsoft-net-and-j2ee-microsoftr-net-and-j2ee-patterns-practices-e156801478.html
1373,O’REILLY DIGITAL STUDIO Digital Photography,22,13,https://www.pdfdrive.com/oreilly-digital-studio-digital-photography-e114186.html
1374,"Photoshop CS2 RAW: using Adobe Camera Raw, Bridge, and Photoshop to get the most out of your digital camera",225,557,https://www.pdfdrive.com/photoshop-cs2-raw-using-adobe-camera-raw-bridge-and-photoshop-to-get-the-most-out-of-your-digital-camera-e157136876.html
1375,Switching to VoIP,504,265,https://www.pdfdrive.com/switching-to-voip-e34376525.html
1376,PHPUnit Pocket Guide (Pocket Guides),88,191,https://www.pdfdrive.com/phpunit-pocket-guide-pocket-guides-e161861239.html
1377,O'Reilly Digital Photography Pocket Guide.pdf,22,3,https://www.pdfdrive.com/oreilly-digital-photography-pocket-guidepdf-e34641436.html
1378,Perl's Regex Flavor,535,135,https://www.pdfdrive.com/perls-regex-flavor-e49425794.html
1379,The Mythology of Big Data - O'Reilly Media,22,2,https://www.pdfdrive.com/the-mythology-of-big-data-oreilly-media-e10270867.html
1380,O'Reilly Digital Photography Pocket Guide.pdf,22,2,https://www.pdfdrive.com/oreilly-digital-photography-pocket-guidepdf-e46376374.html
1381,What About Visual Studio and Visual Basic?,782,129,https://www.pdfdrive.com/what-about-visual-studio-and-visual-basic-e55601043.html
1382,Chapter 1: From Tom Paine to Blogs and Beyond - O'Reilly Media,22,0,https://www.pdfdrive.com/chapter-1-from-tom-paine-to-blogs-and-beyond-oreilly-media-e16560386.html
1383,Chapter 6: Managing Large Projects - O'Reilly Media,22,0,https://www.pdfdrive.com/chapter-6-managing-large-projects-oreilly-media-e12211191.html
1384,Chapter 9 - O'Reilly Media,22,0,https://www.pdfdrive.com/chapter-9-oreilly-media-e10550460.html
1385,Velocity - O'Reilly Media,22,0,https://www.pdfdrive.com/velocity-oreilly-media-e9723475.html
1386,From Tom Paine to Blogs and Beyond - O'Reilly Media - Technology,22,0,https://www.pdfdrive.com/from-tom-paine-to-blogs-and-beyond-oreilly-media-technology-e167870.html
1387,O’Reilly Auto Parts - 15 Year Lease - matthews.com,22,0,https://www.pdfdrive.com/oreilly-auto-parts-15-year-lease-matthewscom-e18539421.html
1388,"O'Reilly Automotive, Inc. (ORLY) - Robert W. Baird",22,0,https://www.pdfdrive.com/oreilly-automotive-inc-orly-robert-w-baird-e6983253.html
1389,Oracle Application Server10g - O'Reilly Media - Technology Books,22,1,https://www.pdfdrive.com/oracle-application-server10g-oreilly-media-technology-books-e1624680.html
1390,Installing Postg reSQL - O'Reilly Media,22,0,https://www.pdfdrive.com/installing-postg-resql-oreilly-media-e4880356.html
1391,Chapter 6: Managing Large Projects - O'Reilly Media,22,0,https://www.pdfdrive.com/chapter-6-managing-large-projects-oreilly-media-e9155728.html
1392,Head First - O'Reilly Media,22,2,https://www.pdfdrive.com/head-first-oreilly-media-e5701620.html
1393,The Consent of the Governed - O'Reilly Media,22,0,https://www.pdfdrive.com/the-consent-of-the-governed-oreilly-media-e4506649.html
1394,Devin O'Reilly,22,0,https://www.pdfdrive.com/devin-oreilly-e25181411.html
1395,"Q1 2016 O'Reilly Automotive Inc Earnings Call on April 28, 2016 / 3:00PM",22,1,https://www.pdfdrive.com/q1-2016-oreilly-automotive-inc-earnings-call-on-april-28-2016-300pm-e22834338.html
1396,Running a Script Without User Intervention - O'Reilly Media,22,0,https://www.pdfdrive.com/running-a-script-without-user-intervention-oreilly-media-e18017487.html
1397,State v. O'Reilly,22,0,https://www.pdfdrive.com/state-v-oreilly-e18651457.html
1398,Photos for OS X: The Missing Manual - O'Reilly Media,22,0,https://www.pdfdrive.com/photos-for-os-x-the-missing-manual-oreilly-media-e18111155.html
1399,"Andrea Mackris vs. Bill O'Reilly, Westwood One, FOX News",22,0,https://www.pdfdrive.com/andrea-mackris-vs-bill-oreilly-westwood-one-fox-news-e43623574.html
1400,Perl LWP - O'Reilly Media,21,5,https://www.pdfdrive.com/perl-lwp-oreilly-media-e5587477.html
1401,"UNIX and Linux System Administration Handbook, 4th Edition","1,344",123,https://www.pdfdrive.com/unix-and-linux-system-administration-handbook-4th-edition-e164809023.html
1402,Core Python Programming ( ),703,122,https://www.pdfdrive.com/core-python-programming-e158753456.html
1403,Machine Learning for Hackers,322,"2,053",https://www.pdfdrive.com/machine-learning-for-hackers-e34325972.html
1404,Hibernate: A Developer's Notebook shows you how to use Hibernate to automate persistence,254,125,https://www.pdfdrive.com/hibernate-a-developers-notebook-shows-you-how-to-use-hibernate-to-automate-persistence-e40276737.html
1405,Stephen Johnson On Digital Photography - O'Reilly Media,21,4,https://www.pdfdrive.com/stephen-johnson-on-digital-photography-oreilly-media-e10462425.html
1406,C# von Kopf bis Fuß O'REILLY,21,2,https://www.pdfdrive.com/c-von-kopf-bis-fuß-oreilly-e56399376.html
1407,Engineering dynamics: A primer,255,118,https://www.pdfdrive.com/engineering-dynamics-a-primer-e185419018.html
1408,Learning - O'Reilly Media,21,5,https://www.pdfdrive.com/learning-oreilly-media-e5838008.html
1409,Migrating Atlas Contents to ASP - O'Reilly Media,21,0,https://www.pdfdrive.com/migrating-atlas-contents-to-asp-oreilly-media-e10134898.html
1410,The Read-Write Web - O'Reilly Media,21,0,https://www.pdfdrive.com/the-read-write-web-oreilly-media-e4981093.html
1411,Delivering Immersive Content Experiences - O'Reilly Media,21,0,https://www.pdfdrive.com/delivering-immersive-content-experiences-oreilly-media-e567802.html
1412,"RAW PHOTOSHOP CS2 - O'Reilly Media - Technology Books, Tech",21,1,https://www.pdfdrive.com/raw-photoshop-cs2-oreilly-media-technology-books-tech-e485107.html
1413,"Windows XP Unwired - O'Reilly Media - Technology Books, Tech",21,0,https://www.pdfdrive.com/windows-xp-unwired-oreilly-media-technology-books-tech-e3439614.html
1414,Caroline O'Reilly Presentation,21,0,https://www.pdfdrive.com/caroline-oreilly-presentation-e39610121.html
1415,"Lieutenant General Patrick J. O'Reilly, US Army Director, Missile Defense Agency",21,0,https://www.pdfdrive.com/lieutenant-general-patrick-j-oreilly-us-army-director-missile-defense-agency-e34448201.html
1416,Emma O'Reilly,21,0,https://www.pdfdrive.com/emma-oreilly-e34851660.html
1417,ltg o'reilly ig investigation,21,0,https://www.pdfdrive.com/ltg-oreilly-ig-investigation-e54919426.html
1418,The Culture of Big Data - O'Reilly Media,20,5,https://www.pdfdrive.com/the-culture-of-big-data-oreilly-media-e12439710.html
1419,Enterprise Web Development,637,171,https://www.pdfdrive.com/enterprise-web-development-e40822694.html
1420,Java Cookbook,864,154,https://www.pdfdrive.com/java-cookbook-e43024759.html
1421,Advanced Python Programming.pdf,126,634,https://www.pdfdrive.com/advanced-python-programmingpdf-e6314965.html
1422,"Craft: Transforming Traditional Crafts, Volume 4",180,532,https://www.pdfdrive.com/craft-transforming-traditional-crafts-volume-4-e184349509.html
